id;name;entity_id;parent_id;has_instances;init_state_id;short_name;agregate;base_class_id;target_class_id;criteria_id;data_size;data_precision;min_value;max_value;default_value;autonomous;is_collection;modified;pad_style;pad_char;pad_length;interface;kernel;param_group;tag;validator_id;input_mask;trigger_id;storage_group;init_method_id;lob_storage_group;temp_type;has_type;key_attr;data_precision_min;properties;ods_validfrom;ods_opc;ods_sequenceid
DWOD_SPR_OKONH;DW0.ПСЭ. Коды ОКОНХ;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_SPR_OKONH#INTERFACE.CLASS#DWOD_SPR_OKONH;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_SPR_OKOPF;DW0.ПСЭ. Коды ОКОПФ;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_SPR_OKOPF#INTERFACE.CLASS#DWOD_SPR_OKOPF;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_SPR_OKVED;DW0.ПСЭ. Коды ОКВЭД;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_SPR_OKVED#INTERFACE.CLASS#DWOD_SPR_OKVED;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_STATE_CL;DW0.ПСЭ. Состояния клиента;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_STATE_CL#INTERFACE.CLASS#DWOD_STATE_CL;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_SUMCASH;DW0.ПСЭ. Суммы по символам кассы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_SUMCASH#INTERFACE.CLASS#DWOD_SUMCASH;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TAX_INSP;DW0.ПСЭ. Налоговые инспекции;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TAX_INSP#INTERFACE.CLASS#DWOD_TAX_INSP;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TID;DW0.ПСЭ. Участие в задолженности;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TID#INTERFACE.CLASS#DWOD_TID;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TIME_UNITS;DW0.ПСЭ. Единицы измерения временных интервалов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TIME_UNITS#INTERFACE.CLASS#DWOD_TIME_UNITS;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_ADDR;DW0.ПСЭ. Типы адресов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_ADDR#INTERFACE.CLASS#DWOD_TYPE_ADDR;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_CERT;DW0.ПСЭ. Типы удостоверений;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_CERT#INTERFACE.CLASS#DWOD_TYPE_CERT;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_CLIENT;DW0.ПСЭ. Тип клиента;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_CLIENT#INTERFACE.CLASS#DWOD_TYPE_CLIENT;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_DOCS;DW0.ПСЭ. Наименования платежных документов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_DOCS#INTERFACE.CLASS#DWOD_TYPE_DOCS;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_EL_PAY;DW0.ПСЭ. Виды участия в электронных расчетах;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_EL_PAY#INTERFACE.CLASS#DWOD_TYPE_EL_PAY;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_OPER;DW0.ПСЭ. Справочник видов валютных операций;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_OPER#INTERFACE.CLASS#DWOD_TYPE_OPER;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_ORG;DW0.ПСЭ. Тип кредитного учреждения;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_ORG#INTERFACE.CLASS#DWOD_TYPE_ORG;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_TYPE_PPAY;DW0.ПСЭ. Типы назначений платежа;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_TYPE_PPAY#INTERFACE.CLASS#DWOD_TYPE_PPAY;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_USER;DW0.ПСЭ. Пользователи;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_USER#INTERFACE.CLASS#DWOD_USER;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_VEK_PERC;DW0.ПСЭ. Процентные ставки по векселю;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_VEK_PERC#INTERFACE.CLASS#DWOD_VEK_PERC;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_VEKSEL;DW0.ПСЭ. Векселя;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_VEKSEL#INTERFACE.CLASS#DWOD_VEKSEL;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_VID_DEBT;DW0.ПСЭ. Виды задолженностей;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_VID_DEBT#INTERFACE.CLASS#DWOD_VID_DEBT;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_VID_PLAN;DW0.ПСЭ. Виды планов счетов;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_VID_PLAN#INTERFACE.CLASS#DWOD_VID_PLAN;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_VID_ZALOGS;DW0.ПСЭ. Виды обеспечения;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_VID_ZALOGS#INTERFACE.CLASS#DWOD_VID_ZALOGS;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_ZALOG;DW0.ПСЭ. Договоры обеспечения;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_ZALOG#INTERFACE.CLASS#DWOD_ZALOG;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
DWOD_ZLG_MS;DW0.ПСЭ. Рыночная стоимость обеспечения;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#DWOD_ZLG_MS#INTERFACE.CLASS#DWOD_ZLG_MS;0;DWO_IMPORT;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
E_ACCOUNTS;ESCORD. ACCOUNTS;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42426E+12;;;;Z#E_ACCOUNTS#INTERFACE.CLASS#E_ACCOUNTS;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 485|;1,476E+12;U;3,5215E+15
E_CLINTACC;ESCORD. CLINTACC;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42434E+12;;;;Z#E_CLINTACC#INTERFACE.CLASS#E_CLINTACC;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 589|;1,476E+12;U;3,5215E+15
E_DEP_CODES;E-Депозит. Коды сообщений обработки заявлений на размещение в срочные инструменты;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43265E+12;;;;Z#E_DEP_CODES#INTERFACE.CLASS#E_DEP_CODES;0;;;;;;SMALL;;;;0;;;|Weight 37|;1,476E+12;U;3,5215E+15
E_DEP_CODES_REF;"Ссылка на ""E-Депозит. Коды сообщений обработки заявлений на размещение в срочные инструменты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;E_DEP_CODES;;;;;;;0;0;1,43385E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44151E+12;U;2,62901E+14
E_DEP_DECL;E-Депозит. Заявления на размещение в срочные инструменты;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,43471E+12;;;;Z#E_DEP_DECL#INTERFACE.CLASS#E_DEP_DECL;0;;;;;;SMALL;;;;0;;;|Weight 687670|;1,48928E+12;U;5,6953E+15
E_DEP_DECL_REF;"Ссылка на ""E-Депозит. Заявления на размещение в срочные инструменты""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;E_DEP_DECL;;;;;;;0;0;1,43375E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,44151E+12;U;2,63301E+14
E_DEP_ORDER;Поручения на перечисление по депозитным счетам;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,50169E+12;;;;Z#E_DEP_ORDER#INTERFACE.CLASS#E_DEP_ORDER;0;;;;;;SMALL;;;;0;;;;1,50259E+12;U;6,734E+15
E_DEP_ORDER_REF;"Ссылка на ""Поручения на перечисление по депозитным счетам""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;E_DEP_ORDER;;;;;;;0;0;1,49199E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,50259E+12;U;6,734E+15
E_DEP_STOPLIST;E-Депозит. Журнал результатов проверки АС Стоп-Лист;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48551E+12;;;;Z#E_DEP_STOPLIST#INTERFACE.CLASS#E_DEP_STOPLIST;0;;;;;;SMALL;;;;0;;;;1,4917E+12;U;5,8838E+15
E_DOCUMADD;ESCORD. DOCUMADD;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42409E+12;;;;Z#E_DOCUMADD#INTERFACE.CLASS#E_DOCUMADD;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 7326712|;1,476E+12;U;3,5215E+15
E_DOCUMENT;ESCORD. DOCUMENT;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42477E+12;;;;Z#E_DOCUMENT#INTERFACE.CLASS#E_DOCUMENT;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 7326712|;1,476E+12;U;3,5215E+15
E_FIELD23;ESCORD. FIELD23;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42445E+12;;;;Z#E_FIELD23#INTERFACE.CLASS#E_FIELD23;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 78549|;1,476E+12;U;3,5215E+15
E_FIELD71;ESCORD. FIELD71;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42445E+12;;;;Z#E_FIELD71#INTERFACE.CLASS#E_FIELD71;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 43934|;1,476E+12;U;3,5215E+15
E_RECLAMAT;ESCORD. RECLAMAT;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42409E+12;;;;Z#E_RECLAMAT#INTERFACE.CLASS#E_RECLAMAT;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 2647|;1,476E+12;U;3,5215E+15
E_RECLDOC;ESCORD. RECLDOC;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42409E+12;;;;Z#E_RECLDOC#INTERFACE.CLASS#E_RECLDOC;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 8185|;1,476E+12;U;3,5215E+15
E_TEXT35;ESCORD. TEXT35;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42445E+12;;;;Z#E_TEXT35#INTERFACE.CLASS#E_TEXT35;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 6639113|;1,476E+12;U;3,5215E+15
E_TEXT50;ESCORD. TEXT50;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,42445E+12;;;;Z#E_TEXT50#INTERFACE.CLASS#E_TEXT50;0;ESCORD;;;;;SMALL;;;;0;;;|Weight 276414|;1,476E+12;U;3,5215E+15
EARLY_JOURNAL;Протоколы расчета платы за досрочное гашение кредита ЮЛ;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,41787E+12;;;;Z#EARLY_JOURNAL#INTERFACE.CLASS#EARLY_JOURNAL;0;;;;;;SMALL;;;;0;;;|Weight 31462|;1,48447E+12;U;5,3452E+15
EARLY_PAY;Штрафные санкции за досрочное погашение;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,05818E+12;;;;Z#EARLY_PAY#INTERFACE.CLASS#EARLY_PAY;0;KRED;;;;;SMALL;;;;0;;;|Weight 269|;1,476E+12;U;3,5215E+15
EARLY_PAY_REF;"Ссылка на ""Штрафные санкции за досрочное погашение""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EARLY_PAY;;;;;;;0;0;1,05818E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EARLY_RATE;Тип ставки для расчета платы за досрочное погашение кредита;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,41459E+12;;;;Z#EARLY_RATE#INTERFACE.CLASS#EARLY_RATE;0;;;;;;SMALL;;;;0;;;|Weight 4|;1,476E+12;U;3,5215E+15
EARLY_RATE_REF;"Ссылка на ""Тип ставки для расчета платы за досрочное погашение кредита""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EARLY_RATE;;;;;;;0;0;1,41459E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,42147E+12;U;3,37901E+14
ECON_CALC;Договоры на зачисление. Экономический расчет;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,13024E+12;;;;Z#ECON_CALC#INTERFACE.CLASS#ECON_CALC;0;;;;;;SMALL;;;;0;;;|Weight 42145|;1,476E+12;U;3,5215E+15
ECON_CALC_ARR;"Массив ""Договоры на зачисление. Экономический расчет""";TYPE;;0;;1E+23;;COLLECTION;ECON_CALC;;;;;;;0;0;1,13024E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ED_ESTAB;Кадры. Список учебных заведений;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,15644E+12;;;;Z#ED_ESTAB#INTERFACE.CLASS#ED_ESTAB;0;;CORE;;;;SMALL;;;;0;;;|Weight 294023|;1,476E+12;U;3,5215E+15
ED_ESTAB_ARR;"Массив ""Кадры. Список учебных заведений""";TYPE;;0;;1E+23;;COLLECTION;ED_ESTAB;;;;;;;0;0;1,15644E+12;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
ED_ESTAB_REF;"Ссылка на ""Кадры. Образование""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;ED_ESTAB;6771347;;;;;;0;0;1,10596E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
ED462_BY_SYMB;Разбивка по символам;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,49623E+12;;;;Z#ED462_BY_SYMB#INTERFACE.CLASS#ED462_BY_SYMB;0;;;;;;SMALL;;;;0;;;;1,49896E+12;U;6,444E+15
ED462_CREATOR;Составители;TYPE;;0;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,49614E+12;;;;Z#ED462_CREATOR#INTERFACE.CLASS#ED462_CREATOR;0;;;;;;;;;;0;;;;1,49896E+12;U;6,444E+15
EDB_303_CHECK;ЕДБ. Данные по 303 счетам;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48242E+12;;;;Z#EDB_303_CHECK#INTERFACE.CLASS#EDB_303_CHECK;0;EB;;;;;SMALL;;;;0;;;|Weight 0|;1,48447E+12;U;5,3452E+15
EDB_CALC;ЕДБ. Справочник фоновых заданий;TYPE;;1;;1,001E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,47275E+12;;;;Z#EDB_CALC#INTERFACE.CLASS#EDB_CALC;0;EB;;;;;SMALL;;;;0;;;;1,4834E+12;U;5,2894E+15
EDB_CALC_REF;"Ссылка на ""ЕДБ. Справочник фоновых заданий""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDB_CALC;;;;;;;0;0;1,48128E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4834E+12;U;5,2894E+15
EDB_DATA;(ЕДБ) Данные запуска фоновых заданий;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,47144E+12;;;;Z#EDB_DATA#INTERFACE.CLASS#EDB_DATA;0;;;;;;SMALL;;;;0;;;;1,47962E+12;U;4,8371E+15
EDB_DATA_ARR;"Массив ""(ЕДБ) Данные запуска фоновых заданий""";TYPE;;0;;1E+23;;COLLECTION;EDB_DATA;;;;;;;0;0;1,47144E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,47962E+12;U;4,8371E+15
EDB_DFBO_SPR_REF;"Ссылка на ""ЕДБ.  Справочник ДФБО""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDB_DFBO_SPRAV;;;;;;;0;0;1,48526E+12;;;;NUMBER;0;;DFBO;;;;;;;;0;;;;1,48988E+12;U;5,7452E+15
EDB_DFBO_SPRAV;ЕДБ.  Справочник ДФБО;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48534E+12;;;;Z#EDB_DFBO_SPRAV#INTERFACE.CLASS#EDB_DFBO_SPRAV;0;;;;;;SMALL;;;;0;;;;1,48988E+12;U;5,7452E+15
EDB_DFBO_TUNING;ЕДБ. Справочник настроек ДФБО;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,48673E+12;;;;Z#EDB_DFBO_TUNING#INTERFACE.CLASS#EDB_DFBO_TUNING;0;;;;;;SMALL;;;;0;;;;1,48988E+12;U;5,7452E+15
EDB_PR6_DATA;ЕДБ. Приложение 4. Данные;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,50211E+12;;;;Z#EDB_PR6_DATA#INTERFACE.CLASS#EDB_PR6_DATA;0;EB;;;;;SMALL;;;;0;;;;1,51167E+12;U;7,4916E+15
EDB_SLAVES;ЕДБ. Подчиненные процессы;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,47254E+12;;;;Z#EDB_SLAVES#INTERFACE.CLASS#EDB_SLAVES;0;;;;;;SMALL;;;;0;;;;1,47962E+12;U;4,8371E+15
EDB_SLAVES_ARR;"Массив ""ЕДБ. Подчиненные процессы""";TYPE;;0;;1E+23;;COLLECTION;EDB_SLAVES;;;;;;;0;0;1,47254E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,47962E+12;U;4,8371E+15
EDB_TASK;ЕДБ. Справочник задач;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,47151E+12;;;;Z#EDB_TASK#INTERFACE.CLASS#EDB_TASK;0;EB;;;;;SMALL;;;;0;;;;1,47961E+12;U;4,8371E+15
EDB_TASK_REF;"Ссылка на ""ЕДБ. Справочник задач""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDB_TASK;5,32127E+12;;;;;;0;0;1,47144E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,47961E+12;U;4,8371E+15
EDBO_DOGS;ЕДБО. Договоры;TYPE;;1;;1,001E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,37147E+12;;;;Z#EDBO_DOGS#INTERFACE.CLASS#EDBO_DOGS;0;;;;;;SMALL;;;;0;;;|Weight 1493576|;1,48447E+12;U;5,3452E+15
EDBO_DOGS_REF;"Ссылка на ""ЕДБО. Договоры""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDBO_DOGS;1,14189E+12;;;;;;0;0;1,38252E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDBO_PROD;"Ссылка на ""ЕДБО. Продукты присоединения""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDBO_PRODUKT;;;;;;;0;0;1,37147E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDBO_PRODUKT;ЕДБО. Продукты присоединения;TYPE;;1;;1,01E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,37147E+12;;;;Z#EDBO_PRODUKT#INTERFACE.CLASS#EDBO_PRODUKT;0;;;;;;SMALL;;;;0;;;|Weight 42|;1,48447E+12;U;5,3452E+15
EDBO_SERVICE_REF;"Ссылка на ""Справочник подключаемых услуг""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDBO_SERVICES;1,14189E+12;;;;;;0;0;1,47386E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4917E+12;U;5,8838E+15
EDBO_SERVICES;Справочник подключаемых услуг;TYPE;EDBO_PRODUKT;1;;1,00001E+19;STRUCTURE;STRUCTURE;;;;;;;;1;0;;;;;Z#EDBO_SERVICES#INTERFACE.CLASS#EDBO_SERVICES;0;;;;;;SMALL;;;;0;;;;1,4917E+12;U;5,8838E+15
EDICATION;Кадры. Виды образования;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,10123E+12;;;;Z#EDICATION#INTERFACE.CLASS#EDICATION;0;PERSONNEL;CORE;;;;SMALL;;;;0;;;|Weight 32|;1,476E+12;U;3,5215E+15
EDICATION_REF;"Ссылка на ""Кадры. Виды образования""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDICATION;6771397;;;;;;0;0;1,18183E+12;;;;NUMBER;0;;CORE;;;;;;;;0;;;;-2,20899E+12;I;
EDIT_PROV_AT_ARR;"Массив ""Редактирование проводки. Изменение значения реквизита""";TYPE;;0;;1E+23;;COLLECTION;EDIT_PROV_ATTR;;;;;;;0;0;1,32395E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDIT_PROV_ATTR;Редактирование проводки. Изменение значения реквизита;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,35418E+12;;;;Z#EDIT_PROV_ATTR#INTERFACE.CLASS#EDIT_PROV_ATTR;0;;;;;;SMALL;;;;0;;;|Weight 1000293|;1,48447E+12;U;5,3452E+15
EDIT_PROV_COND;Редактирование проводки. Условия контроля;TYPE;;1;;1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,34864E+12;;;;Z#EDIT_PROV_COND#INTERFACE.CLASS#EDIT_PROV_COND;0;;;;;;SMALL;;;;0;;;|Weight 2|;1,476E+12;U;3,5215E+15
EDIT_PROV_JOUR;Редактирование проводки. Журнал изменений;TYPE;;1;NOT_CONF;1,1E+23;STRUCTURE;STRUCTURE;;;;;;;;1;0;1,35824E+12;;;;Z#EDIT_PROV_JOUR#INTERFACE.CLASS#EDIT_PROV_JOUR;0;;;;;;SMALL;;;;0;;;|Weight 686946|;1,48447E+12;U;5,3452E+15
EDOC_BOOK_BU_ARR;"Массив ""ЭСФ. Книга покупок""";TYPE;;0;;1E+23;;COLLECTION;EDOC_BOOK_BUY;;;;;;;0;0;1,37823E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDOC_BOOK_BU_REF;"Ссылка на ""ЭСФ. Книга покупок""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDOC_BOOK_BUY;;;;;;;0;0;1,46401E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4796E+12;U;4,8371E+15
EDOC_BOOK_BUY;ЭСФ. Книга покупок;TYPE;EINV_EDOC;1;;1,0001E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,38027E+12;;;;Z#EDOC_BOOK_BUY#INTERFACE.CLASS#EDOC_BOOK_BUY;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
EDOC_BOOK_SA_ARR;"Массив ""ЭСФ. Книга продаж""";TYPE;;0;;1E+23;;COLLECTION;EDOC_BOOK_SALES;;;;;;;0;0;1,37823E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDOC_BOOK_SA_REF;"Ссылка на ""ЭСФ. Книга продаж""";TYPE;;0;;1E+14;REFERENCE;REFERENCE;EDOC_BOOK_SALES;;;;;;;0;0;1,46427E+12;;;;NUMBER;0;;;;;;;;;;0;;;;1,4796E+12;U;4,8371E+15
EDOC_BOOK_SALES;ЭСФ. Книга продаж;TYPE;EINV_EDOC;1;;1,0001E+23;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,38027E+12;;;;Z#EDOC_BOOK_SALES#INTERFACE.CLASS#EDOC_BOOK_SALES;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
EDOC_FILE_STATE;ЭСФ. Список пришедших файлов со статусом ЭДО;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,42687E+12;;;;Z#EDOC_FILE_STATE#INTERFACE.CLASS#EDOC_FILE_STATE;0;;;;;;SMALL;;;;0;;;|Weight 1972341|;1,48447E+12;U;5,3452E+15
EDOC_HIST_ST_ARR;"Массив ""ЭСФ. История статуса ЭД для ФНС""";TYPE;;0;;1E+23;;COLLECTION;EDOC_HIST_STATE;;;;;;;0;0;1,37831E+12;;;;NUMBER;0;;;;;;;;;;0;;;;-2,20899E+12;I;
EDOC_HIST_STATE;ЭСФ. История статуса ЭД для ФНС;TYPE;;1;;1E+14;STRUCTURE;STRUCTURE;;;;;;;;0;0;1,40794E+12;;;;Z#EDOC_HIST_STATE#INTERFACE.CLASS#EDOC_HIST_STATE;0;;;;;;SMALL;;;;0;;;|Weight 0|;1,476E+12;U;3,5215E+15
